대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
경기도 수원시 권선구 세류동 47-3번지,41113,12600,0,0047,0003,1084180850,1,일반,1,총괄표제부,0,구대장,,,,,,0,,,0,,,244,121.86,49.94,206.28,206.28,84.54,01000,단독주택,단독주택,7,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 71-1번지,41113,12600,0,0071,0001,1084180921,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,73.02,0,73.02,73.02,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 85번지,41113,12600,0,0085,0000,1084180925,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,25.05,0,25.05,25.05,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 85-264번지,41113,12600,0,0085,0264,1084180926,1,일반,1,총괄표제부,1,신대장,,수원 제이교회,,,,24,,,0,,,3488,1059.24,30.37,2100.48,2100.48,60.22,06000,종교시설,종교집회장(교회),0,0,4,0,0,24,0,0,0,0,0,0,24,276.11,,,,,,,,,0,,0,0,,0,,0,20250509
경기도 수원시 권선구 세류동 97-21번지,41113,12600,0,0097,0021,1084180932,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 효원로94번길 21-10 (세류동),,,,,0,411134325495,12601,0,21,10,0,182.58,0,410.54,359.62,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 125-3번지,41113,12600,0,0125,0003,1084181153,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 정조로613번길 11 (세류동),,,,,0,411134325445,12601,0,11,,0,515.17,0,1148.88,2060.68,0,02000,공동주택,공동주택,20,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 129-2번지,41113,12600,0,0129,0002,1084180935,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 정조로 613-8 (세류동),,,,,0,411133012006,12601,0,613,8,0,106.34,0,106.34,106.34,0,17000,공장,단독주택,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 137번지,41113,12600,0,0137,0000,1084180937,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,99.67,0,99.67,99.67,0,01000,단독주택,단독주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 138번지,41113,12600,0,0138,0000,1084180938,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,66.68,0,66.68,66.68,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 141번지,41113,12600,0,0141,0000,1084181154,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 정조로 618 (세류동),,,,,0,411133012006,12601,0,618,,0,15763,0,38581.67,43617.15,0,02000,공동주택,공동주택,366,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 143-6번지,41113,12600,0,0143,0006,1084180835,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,272.45,0,272.45,272.45,0,01000,단독주택,단독주택,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 145-9번지,41113,12600,0,0145,0009,1084180940,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 정조로610번길 5 (세류동),,,,,0,411134325444,12601,0,5,0,0,152.89,0,523.63,477.37,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 149번지,41113,12600,0,0149,0000,1084180941,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,225.15,0,225.15,225.15,0,01000,단독주택,단독주택,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 150-17번지,41113,12600,0,0150,0017,10841100215319,1,일반,1,총괄표제부,1,신대장,,,,,,2,,,0,0,0,482,228.98,47.51,348.04,348.04,72.21,11000,노유자시설,"노유자시설,단독주택",0,1,2,0,0,3,0,0,0,0,0,0,3,40,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 152-8번지,41113,12600,0,0152,0008,1084180853,1,일반,1,총괄표제부,0,구대장,,,,,,0,,,0,,,369,200.33,54.29,200.33,200.33,54.29,,,"제1종근린생활시설, 단독주택",0,0,3,1,0.99,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 156번지,41113,12600,0,0156,0000,1084180944,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,50.21,0,50.21,50.21,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 156-1번지,41113,12600,0,0156,0001,10841100310188,2,집합,1,총괄표제부,1,신대장,,가림빌라,,,,0,,,0,,,681,384.82,56.51,1306.6,1306.6,191.86,02000,공동주택,공동주택(다세대주택(도시형생활주택단지형다세대)),18,0,2,0,0,18,0,0,0,0,12,143,6,64.7,20140219,20140319,20140904,2014,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 156-3번지,41113,12600,0,0156,0003,10841100441530,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 권선로 592-10 (세류동),송원리치빌,,,,0,411133175010,12601,0,592,10,647,366.26,56.61,1125.57,1125.57,173.97,02000,공동주택,도시형생활주택 - 단지형다세대주택,19,0,2,0,0,19,0,0,0,0,19,219.4,0,0,20190322,20190408,20191125,2019,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 156-43번지,41113,12600,0,0156,0043,10841100312288,2,집합,1,총괄표제부,1,신대장,,가림빌라,,,,0,,,0,,,502,291.25,58.02,1000.02,1000.02,199.21,02000,공동주택,공동주택(도시형생활주택),15,0,2,0,0,15,0,0,0,0,8,87.7,7,85.5,20140225,20140327,20141024,2014,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 156-64번지,41113,12600,0,0156,0064,10841100307287,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,702,388.24,55.3,1316.1,1316.1,187.48,02000,공동주택,공동주택(도시형생활주택 단지형다세대주택),18,0,2,0,0,18,0,0,0,0,12,143,6,64.7,20140219,20140228,20140806,2014,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 159-3번지,41113,12600,0,0159,0003,1084180945,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 정조로588번길 18-7 (세류동),,,,,0,411134325443,12601,0,18,7,0,238.1,0,518.91,518.91,0,01000,단독주택,단독주택,0,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 160번지,41113,12600,0,0160,0000,1084180947,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,34.78,0,34.78,34.78,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 160-3번지,41113,12600,0,0160,0003,1000000000000000557596,2,집합,1,총괄표제부,1,신대장,,ATRIUM,,,,0,,,0,,,529,286.05,54.07,1080.41,1045.71,197.68,02000,공동주택,공동주택[다세대주택(도시형생활주택-단지형다세대)],16,0,2,0,0,16,0,0,0,0,0,0,16,0,20220328,20220408,20221123,2022,3760030,건축과,1101,1101,0,,0,0,,0,,0,20221124
경기도 수원시 권선구 세류동 173번지,41113,12600,0,0173,0000,1084180950,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,248.21,0,248.21,248.21,0,01000,단독주택,단독주택,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 173-5번지,41113,12600,0,0173,0005,1084180951,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 정조로587번길 6 (세류동),,,,,0,411134325442,12601,0,6,,0,268.39,0,501.07,445.63,0,02000,공동주택,단독주택,6,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 174-11번지,41113,12600,0,0174,0011,1084180952,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 정조로 587 (세류동),,,,,0,411133012006,12601,0,587,,0,83.95,0,83.95,83.95,0,03000,제1종근린생활시설,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 174-18번지,41113,12600,0,0174,0018,1084180953,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 권선로 568-6 (세류동),,,,,0,411133175010,12601,0,568,6,0,151.25,0,151.25,151.25,0,03000,제1종근린생활시설,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 179-5번지,41113,12600,0,0179,0005,1084180954,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 덕영대로 957-3 (세류동),,,,,0,411133012001,12601,0,957,3,0,64.29,0,64.29,64.29,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 195-10번지,41113,12600,0,0195,0010,1084180854,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 덕영대로 973 (세류동),,,,,0,411133012001,12601,0,973,,1439.1,464.78,32.3,2181.55,1604.4,111.49,03000,제1종근린생활시설,"근린생활시설, 교육연구시설",0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 202-11번지,41113,12600,0,0202,0011,1084181068,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 덕영대로 1000 (세류동),세류동 주유소,,,,2,411133012001,12601,0,1000,,771.8,294.9,38.21,527.78,527.78,68.38,19000,위험물저장및처리시설,위험물저장및처리시설외1,0,0,2,0,0,3,0,0,0,0,0,0,3,34.5,20040525,20041122,20070824,2004,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 203번지,41113,12600,0,0203,0000,1084180960,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 덕영대로 1006 (세류동),,,,,0,411133012001,12601,0,1006,,0,916.57,0,1974.85,1563.95,0,17000,공장,공장,0,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 204번지,41113,12600,0,0204,0000,1084181065,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 덕영대로 1046 (세류동),동진산업(주)수원공장,,,,0,411133012001,12601,0,1046,,13605.3,664.86,4.89,990.03,990.03,7.28,17000,공장,공장,0,0,6,1,10.8,15,0,0,0,0,0,0,15,172.5,19971111,19981207,20060721,1997,3760030,건축과,1103,1103,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 207번지,41113,12600,0,0207,0000,10841100449012,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 덕영대로1031번길 6 (세류동),세류중학교,,,,0,411134325169,12601,0,6,,12700.6,3489.04,27.471458,11767.34,11767.34,92.651843,10000,교육연구시설,교육연구시설및복지시설,0,0,2,0,0,54,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 211-9번지,41113,12600,0,0211,0009,1084181008,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세권로35번길 50-8 (세류동),,,,,0,411134325309,12601,0,50,8,0,132.47,0,186.26,186.26,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 213번지,41113,12600,0,0213,0000,1000000000000000840330,1,일반,1,총괄표제부,1,신대장,,수원역 주유소,,,,1,,,,,,1844.7,591.94,32.09,803.18,803.18,43.54,19000,위험물저장및처리시설,"주유소, 근린생활시설",0,0,3,0,0,5,0,0,0,0,0,0,5,60.5,,,,,,,,,0,,0,0,,0,,0,20221229
경기도 수원시 권선구 세류동 216번지,41113,12600,0,0216,0000,1084180961,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,237.67,0,237.67,237.67,0,01000,단독주택,단독주택,0,9,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 222-5번지,41113,12600,0,0222,0005,1084181155,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 세류로40번길 16 (세류동),,,,,0,411134325330,12601,0,16,,0,558.72,0,2093.23,1628.06,0,02000,공동주택,공동주택,30,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 222-31번지,41113,12600,0,0222,0031,1084180964,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세류로38번길 13-5 (세류동),,,,,0,411134325329,12601,0,13,5,0,110.32,0,195.36,146.07,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 223-2번지,41113,12600,0,0223,0002,1084180856,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 세류로38번길 10 (세류동),세류1동 행정복지센터,,,,0,411134325329,12601,0,10,,2033,570.32,28.05,1313.26,1124.62,55.31,03000,제1종근린생활시설,제1종근린생활시설(지역자치센터),0,0,3,0,0,21,0,0,0,0,0,0,21,1136.43,,,,,,,,,0,,0,0,,0,,0,20260304
경기도 수원시 권선구 세류동 224번지,41113,12600,0,0224,0000,1084180965,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,35.1,0,35.1,35.1,0,04000,제2종근린생활시설,제2종근린생활시설,0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 225번지,41113,12600,0,0225,0000,1084180966,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,57.99,0,57.99,57.99,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 229번지,41113,12600,0,0229,0000,1084180972,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,28.41,0,28.41,28.41,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 229-67번지,41113,12600,0,0229,0067,10841100439951,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 세류로 44-3 (세류동),트리플하우스,,,,6,411133175030,12601,0,44,3,761,394.4,51.83,1288.3,1288.3,169.29,02000,공동주택,도시형생활주택-단지형 다세대 2개동),16,0,2,0,0,16,0,0,0,0,0,0,16,0,20181126,20190329,20191021,2018,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 230번지,41113,12600,0,0230,0000,1084180973,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,213.45,0,213.45,213.45,0,01000,단독주택,단독주택,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 230-41번지,41113,12600,0,0230,0041,1084180857,1,일반,1,총괄표제부,0,구대장,경기도 수원시 권선구 세류로 51-1 (세류동),,,,,0,411133175030,12601,0,51,1,235,203.4,86.55,332.36,332.36,141.43,01000,단독주택,"제2종근린생활시설, 소매점, 주택",0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 231-4번지,41113,12600,0,0231,0004,1084180977,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세류로61번길 19-5 (세류동),,,,,0,411134325332,12601,0,19,5,0,107.46,0,199.8,199.8,0,01000,단독주택,단독주택,0,4,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 244-64번지,41113,12600,0,0244,0064,1084180980,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 권선로498번길 5-23 (세류동),,,,,0,411134325098,12601,0,5,23,0,88.6,0,88.6,88.6,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 246번지,41113,12600,0,0246,0000,1084180982,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,116.81,0,116.81,116.81,0,01000,단독주택,단독주택,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 248-6번지,41113,12600,0,0248,0006,1084180984,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세류로11번길 6-5 (세류동),,,,,3,411134325319,12601,0,6,5,0,95.34,0,95.34,95.34,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 254-4번지,41113,12600,0,0254,0004,1084180989,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 덕영대로997번길 41 (세류동),,,,,0,411134325190,12601,0,41,,0,82.02,0,155.44,138.14,0,03000,제1종근린생활시설,제1종근린생활시설,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 254-6번지,41113,12600,0,0254,0006,10841100488792,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 덕영대로997번길 47 (세류동),예지행복빌,,,,0,411134325190,12601,0,47,,662.2,377.01,56.93,1284.81,1284.81,194.02,02000,공동주택,공동주택,18,0,2,0,0,18,0,0,0,0,18,223.7,0,0,20211216,20220110,20220719,2021,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 264번지,41113,12600,0,0264,0000,1084180994,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,52.36,0,52.36,52.36,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 279번지,41113,12600,0,0279,0000,1084180995,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,78.48,0,78.48,78.48,0,01000,단독주택,단독주택,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 285-2번지,41113,12600,0,0285,0002,1084180997,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 덕영대로 960 (세류동),,,,,0,411133012001,12601,0,960,,0,2473.79,0,3417.94,4429.86,0,08000,운수시설,운수시설,0,0,4,1,374.97,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 325-7번지,41113,12600,0,0325,0007,10841100330179,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 327번지,41113,12600,0,0327,0000,1084180999,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,118.97,0,118.97,118.97,0,01000,단독주택,단독주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 330번지,41113,12600,0,0330,0000,1084181002,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,56.07,0,56.07,56.07,0,01000,단독주택,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 334번지,41113,12600,0,0334,0000,1084181003,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,297.31,0,297.31,297.31,0,01000,단독주택,단독주택,0,9,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 334-1번지,41113,12600,0,0334,0001,10841100432891,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세류로 22 (세류동),,,,,0,411133175030,12601,0,22,,3621.2,1248.3,34.47,3771.5,3386.81,93.53,06000,종교시설,종교시설,0,0,2,0,0,28,0,0,0,0,0,0,28,332.5,,,,2016,3760030,건축과,1202,1202,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 342번지,41113,12600,0,0342,0000,1084181156,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 수원천로 75 (세류동),,,,,0,411133175035,12601,0,75,,0,742.11,0,2182.29,2182.29,0,02000,공동주택,공동주택,54,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 343-2번지,41113,12600,0,0343,0002,1084181157,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 권선로544번길 27 (세류동),,,,,0,411134325109,12601,0,27,,0,395.67,0,1187.01,1187.01,0,02000,공동주택,공동주택,24,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 344-5번지,41113,12600,0,0344,0005,1084181158,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 권선로544번길 36 (세류동),,,,,0,411134325109,12601,0,36,,0,416.96,0,1233.88,1233.88,0,02000,공동주택,공동주택,24,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 344-22번지,41113,12600,0,0344,0022,10841100352920,2,집합,1,총괄표제부,1,신대장,,21하우징,,,,3,,,0,,,659.6,394.57,59.8196,1319.58,1319.58,200.0576,02000,공동주택,공동주택(도시형생활주택 단지형다세대주택 25세대),25,0,2,0,0,24,0,0,0,0,0,0,24,277,20151027,20151231,20160913,2015,3760030,건축과,1101,1101,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 346-9번지,41113,12600,0,0346,0009,1084181009,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세권로43번길 37 (세류동),,,,,0,411134325312,12601,0,37,,0,200.54,0,364.64,335.39,0,03000,제1종근린생활시설,단독주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 348번지,41113,12600,0,0348,0000,1084181010,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 349번지,41113,12600,0,0349,0000,10841100323217,2,집합,1,총괄표제부,1,신대장,,숲예찬,,,,1,,,0,,,846.8,466.04,55.04,1366.26,1366.26,161.34,02000,공동주택,공동주택,24,0,2,0,0,23,0,0,0,0,16,187,7,72.4,20141222,20141229,20150605,2014,3760030,건축과,1101,1101,1,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 349-7번지,41113,12600,0,0349,0007,10841100325010,2,집합,1,총괄표제부,1,신대장,,숲예찬,,,,0,,,0,,,746,435.68,58.4,1384.12,1384.12,185.54,02000,공동주택,공동주택,24,0,2,0,0,23,0,0,0,0,13,145.2,10,115.7,20150205,20150211,20150714,2015,3760030,건축과,1101,1101,2,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 350-1번지,41113,12600,0,0350,0001,1084180874,2,집합,1,총괄표제부,0,구대장,경기도 수원시 권선구 수원천로 63 (세류동),무한홈타운,,,,0,411133175035,12601,0,63,,581.6,267.36,45.97,1025.26,1025.26,176.28,02000,공동주택,공동주택,16,0,2,0,0,10,0,0,0,0,4,117.88,6,69.5,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 350-8번지,41113,12600,0,0350,0008,1084181057,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 수원천로 57 (세류동),,,,,0,411133175035,12601,0,57,,1078.5,634.37,58.81,869.27,869.27,80.59,03000,제1종근린생활시설,제1종근린생활시설외1,0,0,2,0,0,6,0,0,0,0,0,0,6,69,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 350-11번지,41113,12600,0,0350,0011,1084180875,2,집합,1,총괄표제부,0,구대장,경기도 수원시 권선구 수원천로 61 (세류동),무한홈타운,,,,0,411133175035,12601,0,61,,575.6,267.36,46.45,1025.26,1025.26,178.12,02000,공동주택,공동주택,16,0,2,0,0,10,0,0,0,0,4,117.88,6,69,,,,,,,,,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 356번지,41113,12600,0,0356,0000,10841100452211,1,일반,1,총괄표제부,1,신대장,경기도 수원시 권선구 세권로 39 (세류동),수원농업협동조합 세류종합시설,,,,0,411133175029,12601,0,39,0,2654.9,1476.97,55.63,1556.12,1556.12,58.61,07000,판매시설,(상점),0,0,3,0,0,28,0,0,0,0,0,0,28,343.4,20200303,20200506,20200827,2020,3760030,건축과,1102,1102,0,,0,0,,0,,0,20220909
경기도 수원시 권선구 세류동 360-3번지,41113,12600,0,0360,0003,1084181160,2,집합,1,총괄표제부,1,신대장,경기도 수원시 권선구 수원천로 37 (세류동),,,,,0,411133175035,12601,0,37,,0,529.1,0,1314.19,1058.2,0,02000,공동주택,공동주택,34,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909
